项目,文件名,日期,原文件名,大小,描述,置信度,时长秒,分辨率,帧率,有无音轨,重复于,可用起点秒,可用终点秒,功能位,画质等级,画面元素,镜头特征,工序阶段,脱敏风险,缩略图路径,标注执行者,标注日期,复核状态
化工群,化工_现场施工_260719_010.jpg,260719,微信图片_20260721140037_1082_149.jpg,749177,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_车间_260725_001.jpg,260725,微信图片_20260725141803_1137_149.jpg,244386,车间,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_车间_260725_002.jpg,260725,微信图片_20260725141804_1138_149.jpg,275929,车间,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_车间_260725_003.jpg,260725,微信图片_20260725141806_1139_149.jpg,271800,车间,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_车间_260725_004.jpg,260725,微信图片_20260725141807_1140_149.jpg,304304,车间,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_车间_260725_005.jpg,260725,微信图片_20260725141809_1141_149.jpg,321217,车间,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_车间_260725_006.jpg,260725,微信图片_20260725141811_1142_149.jpg,284776,车间,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_车间_260725_007.jpg,260725,微信图片_20260725141813_1143_149.jpg,246359,车间,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_车间_260725_008.jpg,260725,微信图片_20260725141814_1144_149.jpg,252956,车间,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_车间_260725_009.jpg,260725,微信图片_20260725141816_1145_149.jpg,231522,车间,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_车间_260725_010.jpg,260725,微信图片_20260725141818_1146_149.jpg,272286,车间,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_车间_260725_011.jpg,260725,微信图片_20260725141821_1147_149.jpg,347676,车间,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_车间_260725_012.jpg,260725,微信图片_20260725141823_1148_149.jpg,311707,车间,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_车间_260725_013.jpg,260725,微信图片_20260725141826_1149_149.jpg,359983,车间,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_车间_260725_014.jpg,260725,微信图片_20260725141828_1150_149.jpg,343699,车间,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_纯碱3#_260725_001.jpg,260725,微信图片_20260725142954_1151_149.jpg,517528,纯碱3#,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_纯碱3#_260725_002.jpg,260725,微信图片_20260725142956_1152_149.jpg,492440,纯碱3#,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_纯碱3#_260725_003.jpg,260725,微信图片_20260725142958_1153_149.jpg,504033,纯碱3#,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_纯碱3#_260725_004.jpg,260725,微信图片_20260725143001_1154_149.jpg,516113,纯碱3#,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_纯碱3#_260725_005.jpg,260725,微信图片_20260725143003_1155_149.jpg,479818,纯碱3#,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_纯碱3#_260725_006.jpg,260725,微信图片_20260725143005_1156_149.jpg,632195,纯碱3#,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_纯碱2#_260725_001.jpg,260725,微信图片_20260725143031_1157_149.jpg,518035,纯碱2#,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_纯碱2#_260725_002.jpg,260725,微信图片_20260725143034_1158_149.jpg,494953,纯碱2#,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_纯碱2#_260725_003.jpg,260725,微信图片_20260725143036_1159_149.jpg,518603,纯碱2#,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_纯碱2#_260725_004.jpg,260725,微信图片_20260725143038_1160_149.jpg,534145,纯碱2#,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_纯碱2#_260725_005.jpg,260725,微信图片_20260725143041_1161_149.jpg,519933,纯碱2#,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_纯碱2#_260725_006.jpg,260725,微信图片_20260725143043_1162_149.jpg,547044,纯碱2#,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_纯碱2#_260725_007.jpg,260725,微信图片_20260725143046_1163_149.jpg,548705,纯碱2#,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_纯碱2#_260725_008.jpg,260725,微信图片_20260725143049_1164_149.jpg,469900,纯碱2#,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_纯碱2#_260725_009.jpg,260725,微信图片_20260725143054_1165_149.jpg,511539,纯碱2#,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_纯碱2#_260725_010.jpg,260725,微信图片_20260725143058_1166_149.jpg,553063,纯碱2#,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_氯化铵沟槽混凝土_260803_001.jpg,260803,微信图片_20260803183655_1233_149.jpg,585806,氯化铵沟槽混凝土,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_氯化铵沟槽混凝土_260803_002.jpg,260803,微信图片_20260803183657_1234_149.jpg,541556,氯化铵沟槽混凝土,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_氯化铵沟槽混凝土_260803_003.jpg,260803,微信图片_20260803183659_1235_149.jpg,543871,氯化铵沟槽混凝土,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_氯化铵沟槽混凝土_260803_004.jpg,260803,微信图片_20260803183700_1236_149.jpg,606864,氯化铵沟槽混凝土,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_氯化铵沟槽混凝土_260803_005.jpg,260803,微信图片_20260803183701_1237_149.jpg,549378,氯化铵沟槽混凝土,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_氯化铵沟槽混凝土_260803_006.jpg,260803,微信图片_20260803183702_1238_149.jpg,574178,氯化铵沟槽混凝土,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_氯化铵沟槽混凝土_260803_007.jpg,260803,微信图片_20260803183703_1239_149.jpg,563074,氯化铵沟槽混凝土,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_氯化铵沟槽混凝土_260803_008.jpg,260803,微信图片_20260803183704_1240_149.jpg,430480,氯化铵沟槽混凝土,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_氯化铵沟槽混凝土_260803_009.jpg,260803,微信图片_20260803183705_1241_149.jpg,480579,氯化铵沟槽混凝土,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_氯化铵沟槽混凝土_260803_010.jpg,260803,微信图片_20260803183706_1242_149.jpg,523711,氯化铵沟槽混凝土,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_氯化铵1#污水池沟槽_260803_002.jpg,260803,微信图片_20260803183809_1245_149.jpg,419175,氯化铵1#污水池沟槽,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_氯化铵1#污水池沟槽_260803_003.jpg,260803,微信图片_20260803183811_1246_149.jpg,539147,氯化铵1#污水池沟槽,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_氯化铵1#污水池沟槽_260803_004.jpg,260803,微信图片_20260803183812_1247_149.jpg,377320,氯化铵1#污水池沟槽,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_氯化铵1#污水池沟槽_260803_005.jpg,260803,微信图片_20260803183813_1248_149.jpg,441681,氯化铵1#污水池沟槽,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_氯化铵1#污水池沟槽_260803_006.jpg,260803,微信图片_20260803183816_1249_149.jpg,398523,氯化铵1#污水池沟槽,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_氯化铵1#污水池沟槽_260803_007.jpg,260803,微信图片_20260803183817_1250_149.jpg,536756,氯化铵1#污水池沟槽,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_2#污水池托盘_260808_001.jpg,260808,微信图片_20260808123630_1324_149.jpg,480911,2#污水池托盘,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_2#污水池托盘_260808_002.jpg,260808,微信图片_20260808123631_1325_149.jpg,476150,2#污水池托盘,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_2#污水池托盘_260808_003.jpg,260808,微信图片_20260808123632_1326_149.jpg,460311,2#污水池托盘,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_2#污水池托盘_260808_004.jpg,260808,微信图片_20260808123632_1327_149.jpg,462884,2#污水池托盘,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_2#污水池托盘_260808_005.jpg,260808,微信图片_20260808123633_1328_149.jpg,462475,2#污水池托盘,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_2#污水池托盘_260808_006.jpg,260808,微信图片_20260808123634_1329_149.jpg,587943,2#污水池托盘,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_2#污水池托盘_260808_007.jpg,260808,微信图片_20260808123635_1330_149.jpg,469410,2#污水池托盘,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_2#污水池托盘_260808_008.jpg,260808,微信图片_20260808123636_1331_149.jpg,441288,2#污水池托盘,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_2#污水池托盘_260808_009.jpg,260808,微信图片_20260808123637_1332_149.jpg,487100,2#污水池托盘,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_2#污水池托盘_260808_010.jpg,260808,微信图片_20260808123638_1333_149.jpg,495440,2#污水池托盘,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_2#污水池托盘_260808_011.jpg,260808,微信图片_20260808123638_1334_149.jpg,481890,2#污水池托盘,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_2#污水池托盘_260808_012.jpg,260808,微信图片_20260808123639_1335_149.jpg,537943,2#污水池托盘,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_2#污水池托盘_260808_013.jpg,260808,微信图片_20260808123640_1336_149.jpg,373420,2#污水池托盘,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_2#污水池托盘_260808_014.jpg,260808,微信图片_20260808123641_1337_149.jpg,441263,2#污水池托盘,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_2#污水池托盘_260808_015.jpg,260808,微信图片_20260808123642_1338_149.jpg,424380,2#污水池托盘,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_设备厂房托盘_260808_001.jpg,260808,微信图片_20260808123642_1339_149.jpg,372832,设备厂房托盘,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_设备厂房托盘_260808_002.jpg,260808,微信图片_20260808123643_1340_149.jpg,339865,设备厂房托盘,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_设备厂房托盘_260808_003.jpg,260808,微信图片_20260808123644_1341_149.jpg,364597,设备厂房托盘,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_设备厂房托盘_260808_004.jpg,260808,微信图片_20260808123645_1342_149.jpg,317714,设备厂房托盘,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_设备厂房托盘_260808_005.jpg,260808,微信图片_20260808123646_1343_149.jpg,336068,设备厂房托盘,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_设备厂房托盘_260808_006.jpg,260808,微信图片_20260808123647_1344_149.jpg,332114,设备厂房托盘,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_设备厂房托盘_260808_007.jpg,260808,微信图片_20260808123647_1345_149.jpg,213455,设备厂房托盘,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_设备厂房托盘_260808_008.jpg,260808,微信图片_20260808123648_1346_149.jpg,257688,设备厂房托盘,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_设备厂房托盘_260808_009.jpg,260808,微信图片_20260808123649_1347_149.jpg,224876,设备厂房托盘,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_设备厂房托盘_260808_010.jpg,260808,微信图片_20260808123650_1348_149.jpg,260246,设备厂房托盘,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_设备厂房托盘_260808_011.jpg,260808,微信图片_20260808123651_1349_149.jpg,276881,设备厂房托盘,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_设备厂房托盘_260808_012.jpg,260808,微信图片_20260808123651_1350_149.jpg,337638,设备厂房托盘,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_设备厂房托盘_260808_013.jpg,260808,微信图片_20260808123652_1351_149.jpg,304662,设备厂房托盘,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_设备厂房托盘_260808_014.jpg,260808,微信图片_20260808123653_1352_149.jpg,305499,设备厂房托盘,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_设备厂房托盘_260808_015.jpg,260808,微信图片_20260808123654_1353_149.jpg,295815,设备厂房托盘,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_设备厂房托盘_260808_016.jpg,260808,微信图片_20260808123655_1354_149.jpg,216038,设备厂房托盘,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_氯化铵新增检查井_260808_001.jpg,260808,微信图片_20260808150845_1355_149.jpg,473238,氯化铵新增检查井,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_氯化铵新增检查井_260808_002.jpg,260808,微信图片_20260808150846_1356_149.jpg,538607,氯化铵新增检查井,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_氯化铵新增检查井_260808_003.jpg,260808,微信图片_20260808150848_1357_149.jpg,353837,氯化铵新增检查井,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_氯化铵新增检查井_260808_004.jpg,260808,微信图片_20260808150849_1358_149.jpg,468115,氯化铵新增检查井,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_氯化铵新增检查井_260808_005.jpg,260808,微信图片_20260808150850_1359_149.jpg,363139,氯化铵新增检查井,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_检查井角铁_260726_009.jpg,260726,新增1.jpg,564606,检查井角铁,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_检查井角铁_260726_010.jpg,260726,新增2.jpg,577021,检查井角铁,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_检查井角铁_260726_011.jpg,260726,新增3.jpg,454584,检查井角铁,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_检查井角铁_260726_012.jpg,260726,新建4.jpg,557816,检查井角铁,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_检查井角铁_260726_013.jpg,260726,新建5.jpg,519877,检查井角铁,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_砂_260727_001.jpg,260727,117a70511011f5d65d050fd1447f05e3.jpg,626088,砂,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_材料混凝土_260717_001.jpg,260717,13283c04d1f2fa4181bcfb957442a3b6.jpg,327458,材料混凝土,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_材料混凝土_260717_002.jpg,260717,21d9728089ba98759a38c17ff6f666a7.jpg,472484,材料混凝土,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_材料混凝土_260717_003.jpg,260717,23984c7e846a0c37a002c3c320c7cb9c.jpg,608686,材料混凝土,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_水泥红砖_260716_001.jpg,260716,3b2953af6830264469524e77da90b977.jpg,756255,水泥红砖,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260712_001.jpg,260712,42a0e1efe5fb8e147d2f50ed9aef1276.jpg,396874,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260712_002.jpg,260712,4bcce326e0db9efc1ba88642ef233966.jpg,330649,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_材料混凝土_260717_004.jpg,260717,4ea43d0dc7dedd028bec8379289dcb8f.jpg,3417394,材料混凝土,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_水泥红砖_260716_002.jpg,260716,4f151442942d2a32fdce6c48da677a52.jpg,6661653,水泥红砖,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_水泥红砖_260716_003.jpg,260716,5bd490f818e223134c315e47b3097c24.jpg,5977175,水泥红砖,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_材料混凝土_260725_001.png,260725,5bed97e215b74d1a09b88ad753e5039c.png,43368,材料混凝土,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_材料混凝土_260725_002.jpg,260725,60ac38f9c14fda250675fedd9b92c6d2.jpg,169461,材料混凝土,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_材料混凝土_260801_001.png,260801,7.31.png,45047,材料混凝土,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_现场施工_260712_003.jpg,260712,771cfbcf5e034a5082f1e0c5be016e68.jpg,414365,现场施工,高,,,,,,,,,,,,施工,无,,程序化,260822,已复核通过
化工群,化工_材料混凝土_260725_003.png,260725,79b6745ef54382b9d36e2fd0ae51b434.png,43940,材料混凝土,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_材料混凝土_260717_005.jpg,260717,7f3ed3b4b462c286bb1475490470939b.jpg,558842,材料混凝土,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
化工群,化工_材料混凝土_260801_002.jpg,260801,81b07ee70e7c157100a610c45b260919.jpg,396855,材料混凝土,高,,,,,,,,,,,,验收,无,,程序化,260822,已复核通过
